CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Surprise_Opaque_Fees,Security,Scheme_Personalization,Minimum_Required_Balance,Server_Maintenance_Count,Customer_Rating,Average_Complaints,Customer_Feedback,Complaint_Type,Attrition_Flag_Encoded,Gender_Encoded,Education_Level_Encoded,Marital_Status_Encoded,Income_Category_Encoded,Card_Category_Encoded,Inactivity_Flag,Engagement_Score,Trans_Freq_3M,High_Value_Customer,AI_Engagement_Trigger,Days_Since_Last_Transaction,Inactive_90Days_Flag,Cluster,Customer_Status,PCA1,PCA2,Segment,Recommended_Offers,Churn
770769483,Existing Customer,35,M,2,Post-Graduate,Married,$40K - $60K,Blue,21,3,1,3,2256.0,775,1481.0,0.879,1749,33,0.435,0.344,0,1,1,0,3,4.9,1,"Great service, very helpful staff.",0,1,1,4,1,1,0,0,8.596491228070175,4.714285714285714,0,0,18.529411764705884,0,3,Others,0.20066880245118038,3.481622856084062,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
789326808,Existing Customer,26,M,0,College,Single,$60K - $80K,Blue,15,5,1,2,8267.0,1720,6547.0,0.633,1917,37,0.48,0.208,0,1,1,0,6,4.2,5,The app is easy to use.,0,1,1,0,2,2,0,0,6.052631578947368,7.4,0,0,11.842105263157896,0,0,Others,-0.6214240929458509,1.8129342518331029,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
712105533,Existing Customer,32,M,2,High School,Single,$40K - $60K,Blue,20,6,3,4,2235.0,1638,597.0,0.912,2905,56,0.806,0.733,1,1,1,0,6,0.3,4,Good experience overall.,0,1,1,3,2,1,0,1,4.035087719298246,8.4,0,1,10.526315789473683,0,0,Others,-0.6708792123504684,-0.3018433426675097,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
720674133,Existing Customer,36,M,1,Uneducated,Married,$40K - $60K,Blue,16,5,3,2,3735.0,2027,1708.0,0.79,1672,48,0.655,0.543,0,1,1,0,1,0.7,5,Happy with the interest rates.,0,1,1,5,1,1,0,1,2.982456140350877,9.0,0,1,9.79591836734694,0,0,Others,-0.6111114443125147,-1.0210060086931865,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
779216358,Attrited Customer,48,M,2,College,Married,$80K - $120K,Blue,38,2,2,3,2111.0,0,2111.0,0.531,773,17,0.133,0.0,0,1,0,0,7,2.4,10,Happy with the interest rates.,0,0,1,0,1,3,0,0,3.2456140350877187,1.3421052631578947,0,0,63.333333333333336,0,2,At Risk,3.9015899350015455,-0.9475188342903983,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,1
717322833,Existing Customer,55,M,2,Unknown,Single,$80K - $120K,Blue,36,5,2,2,10604.0,1988,8616.0,0.644,1578,30,0.579,0.187,0,1,0,1,1,3.3,2,The app is easy to use.,0,1,1,6,2,3,0,0,6.315789473684211,2.5,0,0,34.83870967741935,0,0,At Risk,2.322091910214388,1.0411534279963521,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
710279508,Existing Customer,52,M,2,Graduate,Married,$80K - $120K,Blue,42,5,3,2,21782.0,1006,20776.0,0.654,1537,35,0.591,0.046,0,1,0,1,0,2.1,3,Customer support was slow to respond to my issue.,2,1,1,2,1,3,0,1,4.912280701754386,2.5,1,1,35.0,0,3,At Risk,2.3180464468292525,0.14803759822354753,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
712168833,Existing Customer,52,F,1,High School,Married,Less than $40K,Blue,36,6,3,3,2133.0,1469,664.0,0.831,1426,37,0.682,0.689,0,1,0,0,5,2.8,4,Smooth and easy process.,0,1,0,3,1,4,0,1,5.701754385964912,3.083333333333333,0,0,28.42105263157895,0,0,At Risk,2.1905555835710033,0.40816164920956655,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
780581508,Existing Customer,58,F,1,Doctorate,Single,$40K - $60K,Silver,47,5,2,4,16677.0,1590,15087.0,0.885,1410,37,0.609,0.095,0,0,0,1,0,1.5,6,"Routine service, nothing special.",0,1,0,1,2,1,3,0,4.385964912280701,2.3617021276595747,1,0,37.10526315789474,0,2,At Risk,2.9290635173202353,-0.5815825980743476,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
711957708,Existing Customer,38,F,2,Graduate,Married,Less than $40K,Blue,36,6,3,4,2717.0,1591,1126.0,1.596,2064,33,1.062,0.586,0,1,0,0,3,4.3,0,Friendly and efficient service.,0,1,0,2,1,4,0,1,8.947368421052632,2.75,0,0,31.764705882352946,0,0,Others,1.6062446198995712,2.966675031937921,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
778782858,Existing Customer,60,M,1,Graduate,Single,Less than $40K,Blue,48,5,3,3,3980.0,930,3050.0,0.72,4449,82,0.608,0.234,1,1,0,0,4,4.5,3,Complaint about unexpected fees.,4,1,1,2,2,4,0,1,7.5438596491228065,5.125,0,0,17.349397590361445,0,3,At Risk,1.0323084261758588,1.7337817073793553,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
712924383,Attrited Customer,55,M,3,Unknown,Single,$60K - $80K,Blue,36,3,2,2,8411.0,979,7432.0,1.029,990,22,0.375,0.116,0,1,0,0,7,0.7,2,Difficulty accessing my account.,3,0,1,6,2,2,0,0,4.035087719298246,1.8333333333333333,0,0,46.95652173913044,0,3,At Risk,2.853492531086764,-0.5885310508712038,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,1
709366458,Existing Customer,43,F,3,College,Married,Less than $40K,Blue,36,3,2,4,2227.0,1394,833.0,1.481,1972,41,0.864,0.626,0,1,0,0,7,0.2,9,Good experience overall.,0,1,0,0,1,4,0,0,2.1929824561403506,3.4166666666666665,0,0,25.714285714285715,0,0,Others,0.7715145478875908,-2.24720568569585,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
796990908,Existing Customer,35,M,3,Post-Graduate,Single,$80K - $120K,Silver,29,5,3,2,34516.0,1872,32644.0,1.068,2227,61,1.103,0.054,1,0,1,1,1,4.9,3,"Great service, very helpful staff.",0,1,1,4,2,3,3,1,7.368421052631579,6.310344827586207,1,0,14.03225806451613,0,2,High Value,-0.9164424528144385,2.3268697835062433,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
715702758,Existing Customer,38,F,4,Graduate,Married,Less than $40K,Blue,36,4,3,3,1860.0,0,1860.0,0.992,1731,29,0.611,0.0,0,1,0,0,0,0.6,2,"No issues, everything works fine.",0,1,0,2,1,4,0,1,4.473684210526316,2.4166666666666665,0,1,36.0,0,2,At Risk,1.6822591376672031,0.11214716707847827,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
788974608,Existing Customer,48,M,3,Graduate,Unknown,$60K - $80K,Blue,35,5,1,3,2829.0,2342,487.0,0.991,1561,41,1.05,0.828,0,1,0,0,5,4.2,6,Need to improve mobile app features.,3,1,1,2,3,2,0,0,6.228070175438596,3.5142857142857142,0,0,25.0,0,0,Others,1.1699515276772359,0.6363125771217093,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
714790008,Existing Customer,38,F,1,Unknown,Single,Less than $40K,Blue,36,3,2,3,3764.0,0,3764.0,0.583,1572,57,0.357,0.0,1,1,0,0,1,3.2,8,Need to improve mobile app features.,3,1,0,6,2,4,0,0,4.649122807017544,4.75,0,0,18.620689655172413,0,1,At Risk,0.5467820144910959,0.4169917761833704,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
787438983,Existing Customer,43,M,3,College,Single,$40K - $60K,Blue,23,6,2,2,4559.0,1664,2895.0,0.871,1652,37,0.609,0.365,0,1,1,0,3,3.3,5,"Routine service, nothing special.",0,1,1,0,2,1,0,0,5.263157894736842,4.826086956521739,0,0,18.157894736842103,0,0,Others,0.5047181139199111,0.6146182924091614,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
713834358,Existing Customer,36,F,2,Post-Graduate,Married,Less than $40K,Blue,25,5,3,4,4701.0,1492,3209.0,0.805,1679,32,0.455,0.317,0,1,1,0,0,2.3,5,Difficulty accessing my account.,3,1,0,4,1,4,0,1,5.438596491228069,3.84,0,0,22.727272727272727,0,3,Others,0.9928859481191776,0.9410536649495794,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
710084883,Existing Customer,34,M,2,College,Married,$80K - $120K,Blue,22,4,2,4,1631.0,0,1631.0,1.893,2962,57,1.111,0.0,1,1,1,0,4,5.0,2,Very satisfied with the bank's services.,0,1,1,0,1,3,0,0,8.859649122807019,7.772727272727272,0,0,11.379310344827584,0,2,High Value,-1.013822468522718,3.6000017389609247,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
710736558,Existing Customer,39,F,2,Unknown,Married,Unknown,Blue,36,4,3,4,8096.0,1474,6622.0,0.789,1794,41,0.783,0.182,0,1,0,0,1,2.5,0,The app is easy to use.,0,1,0,6,1,5,0,1,7.368421052631579,3.4166666666666665,0,0,25.714285714285715,0,0,At Risk,1.1583336916291438,2.111894594050471,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
788915283,Existing Customer,43,F,2,College,Single,Less than $40K,Blue,29,5,1,2,2304.0,1589,715.0,0.872,1273,36,0.895,0.69,0,1,1,0,4,3.3,2,I had a complaint about a transaction error.,1,1,0,0,2,4,0,0,6.315789473684211,3.724137931034482,0,0,23.513513513513512,0,0,Others,0.9124359639125063,1.0933205206120522,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
714916758,Existing Customer,48,F,2,Uneducated,Married,$40K - $60K,Blue,36,3,3,2,5210.0,0,5210.0,0.531,1309,45,0.607,0.0,0,1,0,0,7,0.6,5,The ATM was out of order.,0,1,0,5,1,1,0,1,2.8947368421052637,3.75,0,1,23.47826086956522,0,2,At Risk,1.1247877486338096,-1.1889656219564677,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
789611283,Existing Customer,44,M,4,Graduate,Married,$40K - $60K,Blue,38,5,2,3,5452.0,2091,3361.0,0.813,1347,30,0.5,0.384,0,1,0,0,5,1.4,10,"No issues, everything works fine.",0,1,1,2,1,1,0,0,2.3684210526315788,2.3684210526315788,0,0,36.774193548387096,0,0,At Risk,2.021716639715798,-1.9630263057629616,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
773288958,Existing Customer,38,M,1,Graduate,Married,$60K - $80K,Blue,31,6,3,3,7475.0,1473,6002.0,0.775,1592,30,0.429,0.197,0,1,0,0,7,3.0,1,"Routine service, nothing special.",0,1,1,2,1,2,0,1,6.9298245614035086,2.903225806451613,0,0,30.0,0,0,At Risk,1.7630831704611756,1.9899993560461116,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
811721133,Existing Customer,62,M,1,High School,Married,$40K - $60K,Blue,56,5,3,3,2359.0,1242,1117.0,1.043,2021,50,0.613,0.526,0,1,0,0,1,1.9,1,"No issues, everything works fine.",0,1,1,3,1,1,0,1,5.964912280701754,2.6785714285714284,0,0,32.94117647058823,0,0,At Risk,2.9991795561024164,0.13992897089628167,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
813961233,Existing Customer,30,M,0,Unknown,Single,$80K - $120K,Blue,25,5,2,2,4237.0,1676,2561.0,0.786,2465,88,0.725,0.396,1,1,1,0,2,2.7,0,Need to improve mobile app features.,3,1,1,6,2,3,0,0,6.491228070175438,10.56,0,0,8.426966292134832,0,3,Others,-1.411719661269292,1.6732819871704512,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
783020958,Existing Customer,39,M,3,Unknown,Married,$80K - $120K,Blue,33,6,6,4,18582.0,794,17788.0,0.717,1836,46,0.586,0.043,0,1,0,1,6,2.2,6,Friendly and efficient service.,0,1,1,6,1,3,0,1,4.999999999999999,4.181818181818182,1,1,21.06382978723404,0,2,At Risk,1.0411702987928968,0.6089173543155711,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
715764483,Existing Customer,53,F,3,High School,Unknown,Less than $40K,Blue,37,3,2,4,7202.0,974,6228.0,0.517,1397,33,0.5,0.135,0,1,0,0,1,1.9,0,"No issues, everything works fine.",0,1,0,3,3,4,0,0,6.842105263157895,2.675675675675676,0,0,32.64705882352941,0,2,At Risk,2.1829378217671573,1.6271309495918567,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
798110358,Existing Customer,64,F,1,High School,Married,$40K - $60K,Blue,56,4,2,4,1438.3,0,1438.3,0.693,1417,35,0.591,0.0,0,1,0,0,5,0.3,0,"Great service, very helpful staff.",0,1,0,3,1,1,0,0,5.438596491228069,1.875,0,0,46.66666666666666,0,2,At Risk,4.1433837359774,0.09829568974037763,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
715745508,Existing Customer,51,F,4,Graduate,Single,Unknown,Blue,34,3,1,2,11221.0,1279,9942.0,1.116,1564,45,1.647,0.114,0,1,0,1,1,3.6,2,The app is easy to use.,0,1,0,2,2,5,0,0,6.578947368421052,3.9705882352941178,1,0,22.17391304347826,0,2,Others,0.21377543334084387,1.1066840854221685,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
714350658,Existing Customer,32,M,1,Graduate,Single,Unknown,Blue,26,6,3,4,18889.0,1880,17009.0,0.702,2979,55,0.774,0.1,1,1,1,1,3,1.7,5,Experienced a problem with online banking.,3,1,1,2,2,5,0,1,4.912280701754386,6.346153846153846,1,1,13.928571428571429,0,1,Others,-0.29454069344158224,0.6394350533533907,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
826478958,Existing Customer,52,M,1,College,Married,$80K - $120K,Blue,48,4,3,3,2066.0,1601,465.0,0.742,1578,41,0.414,0.775,0,1,0,0,7,0.4,1,"Routine service, nothing special.",0,1,1,0,1,3,0,1,4.649122807017544,2.5625,0,1,34.285714285714285,0,0,At Risk,2.6552173643101664,-0.6192387746136926,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
719127558,Existing Customer,43,M,2,High School,Divorced,$80K - $120K,Blue,31,6,2,4,34516.0,1075,33441.0,0.727,3015,65,0.477,0.031,1,1,0,1,1,4.2,0,The app is easy to use.,0,1,1,3,0,3,0,0,8.859649122807017,6.290322580645161,1,0,14.090909090909092,0,2,High Value,0.003680290544798396,3.6715244360255186,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
712454958,Existing Customer,40,M,5,Graduate,Single,$60K - $80K,Blue,27,6,1,2,2742.0,1416,1326.0,0.761,1539,38,1.111,0.516,0,1,1,0,3,0.6,9,Experienced a problem with online banking.,3,1,1,2,2,2,0,0,1.4912280701754383,4.222222222222222,0,0,20.76923076923077,0,1,Others,0.2461138789734678,-2.457048499642632,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
718561458,Existing Customer,54,M,1,High School,Married,$60K - $80K,Blue,36,4,1,4,20050.0,1225,18825.0,0.907,1306,26,0.238,0.061,0,1,0,1,0,0.8,2,"Great service, very helpful staff.",0,1,1,3,1,2,0,0,5.175438596491228,2.1666666666666665,1,0,40.0,0,2,At Risk,2.7227823491800733,0.4733472375317495,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
822984108,Existing Customer,34,F,4,High School,Single,Less than $40K,Blue,30,4,1,3,3046.0,2279,767.0,0.611,2330,69,0.643,0.748,1,1,1,0,7,1.8,5,The app is easy to use.,0,1,0,3,2,4,0,0,4.473684210526316,6.9,0,0,12.857142857142858,0,0,Others,-0.836987517664036,-0.22305094212668294,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
719469333,Existing Customer,33,F,1,High School,Single,Less than $40K,Blue,25,6,3,4,6193.0,695,5498.0,0.632,2456,69,0.725,0.112,1,1,1,0,7,1.4,1,Difficulty accessing my account.,3,1,0,3,2,4,0,1,6.052631578947368,8.28,0,0,10.714285714285714,0,3,Others,-0.43151767965420884,1.5991258493410914,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
720871383,Existing Customer,36,M,2,Graduate,Married,$80K - $120K,Blue,28,5,3,3,5634.0,1996,3638.0,1.589,2366,49,0.69,0.354,0,1,1,0,3,3.6,9,The ATM was out of order.,0,1,1,2,1,3,0,1,4.6491228070175445,5.25,0,1,16.8,0,0,Others,-0.10745464583829421,0.0074204894240144405,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
788827308,Existing Customer,65,M,1,Graduate,Married,Less than $40K,Blue,50,6,2,4,4507.0,1574,2933.0,0.744,1793,38,0.652,0.349,0,1,0,0,7,1.9,5,Customer support was slow to respond to my issue.,2,1,1,2,1,4,0,0,5.087719298245614,2.28,0,0,38.46153846153846,0,0,At Risk,3.6032078619017214,-0.36731548109827494,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
710180958,Existing Customer,43,M,3,High School,Single,$40K - $60K,Blue,33,5,2,3,3040.0,2517,523.0,0.493,1598,31,0.476,0.828,0,1,0,0,6,0.6,5,"No issues, everything works fine.",0,1,1,3,2,1,0,0,3.421052631578948,2.8181818181818183,0,0,30.9375,0,0,Others,1.6912330917989444,-1.2286441179492102,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
778346283,Existing Customer,53,M,0,Graduate,Married,$120K +,Blue,33,4,3,3,21006.0,1905,19101.0,0.701,1856,57,0.781,0.091,1,1,0,1,5,0.7,1,Service was okay.,0,1,1,2,1,0,0,1,4.912280701754386,5.181818181818182,1,1,17.06896551724138,0,0,At Risk,0.6362215833504102,0.12424733743402805,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
787547208,Existing Customer,48,F,3,College,Single,Less than $40K,Blue,38,3,3,4,7326.0,1710,5616.0,1.171,1852,62,1.0,0.233,1,1,0,0,1,0.8,8,I had a complaint about a transaction error.,1,1,0,0,2,4,0,1,3.070175438596491,4.894736842105263,0,1,18.09523809523809,0,1,Others,0.25689635234365193,-1.549105963540199,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
714983283,Attrited Customer,39,F,3,High School,Single,Less than $40K,Blue,36,6,1,3,3651.0,0,3651.0,0.977,862,19,1.111,0.0,0,1,0,0,7,1.4,7,The ATM was out of order.,0,0,0,3,2,4,0,0,3.4210526315789465,1.5833333333333333,0,0,54.0,0,2,At Risk,2.847307727827469,-0.8469244270493723,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,1
789344358,Existing Customer,57,F,1,Unknown,Married,Less than $40K,Blue,47,4,1,3,3416.0,2468,948.0,0.598,1536,42,0.556,0.722,0,1,0,0,4,2.8,3,Smooth and easy process.,0,1,0,6,1,4,0,0,6.052631578947368,2.6808510638297878,0,0,32.7906976744186,0,0,At Risk,2.539529540308272,0.3096616924297728,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
710406633,Attrited Customer,51,F,3,Uneducated,Married,Unknown,Blue,36,3,3,2,3664.0,0,3664.0,0.839,1168,31,0.409,0.0,0,1,0,0,7,4.9,4,I had a complaint about a transaction error.,1,0,0,5,1,5,0,1,7.017543859649122,2.583333333333333,0,0,33.75,0,2,At Risk,2.1151602707706307,1.9143622858756364,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,1
767653233,Existing Customer,48,M,3,Graduate,Married,$60K - $80K,Blue,42,6,1,3,6085.0,930,5155.0,1.307,3154,59,0.967,0.153,1,1,0,0,3,2.6,1,Difficulty accessing my account.,3,1,1,2,1,2,0,0,6.578947368421052,4.214285714285714,0,0,21.0,0,3,At Risk,0.7109298124342223,1.238947628381754,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
719461008,Existing Customer,51,M,2,High School,Married,$60K - $80K,Blue,38,5,3,2,22332.0,1748,20584.0,0.841,1318,28,0.647,0.078,0,1,0,1,4,4.5,7,Experienced a problem with online banking.,3,1,1,3,1,2,0,1,5.614035087719298,2.210526315789474,1,0,39.310344827586206,0,3,At Risk,2.447248816664194,0.6272247216855985,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
789731433,Existing Customer,26,F,0,Unknown,Single,Less than $40K,Blue,13,4,2,4,2063.0,1390,673.0,0.877,2602,42,0.556,0.674,0,1,1,0,3,3.0,9,Happy with the interest rates.,0,1,0,6,2,4,0,0,4.6491228070175445,9.692307692307692,0,0,9.069767441860463,0,0,Others,-0.8930601173899664,0.5268087151693274,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
775198608,Existing Customer,38,F,2,Graduate,Married,Less than $40K,Blue,32,5,3,3,4429.0,0,4429.0,1.065,1970,40,0.818,0.0,0,1,0,0,1,2.0,0,Complaint about unexpected fees.,4,1,0,2,1,4,0,1,6.4035087719298245,3.75,0,0,23.414634146341463,0,3,At Risk,0.9224068006502706,1.6869108205088874,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
717567333,Existing Customer,35,M,3,Graduate,Married,$60K - $80K,Blue,26,6,3,2,3991.0,1982,2009.0,0.748,1661,35,0.944,0.497,0,1,1,0,5,3.0,3,Experienced a problem with online banking.,3,1,1,2,1,2,0,1,5.701754385964912,4.038461538461538,0,0,21.666666666666668,0,3,Others,0.5435513406237621,0.8563211992081418,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
772794108,Existing Customer,46,F,3,Doctorate,Single,Less than $40K,Blue,36,5,1,4,2201.0,651,1550.0,0.825,3165,65,0.585,0.296,1,1,0,0,1,0.4,6,Good experience overall.,0,1,0,1,2,4,0,0,3.4210526315789465,5.416666666666667,0,0,16.363636363636363,0,2,Others,0.2534870163060545,-0.9468600393812365,Dormant,Reactivation Campaign; Limited-time Incentives; Feature Reminder / App Engagement,0
712072908,Existing Customer,48,M,4,College,Single,$80K - $120K,Blue,36,4,3,2,2852.0,736,2116.0,0.386,1382,40,0.29,0.258,0,1,0,0,3,4.7,7,Experienced a problem with online banking.,3,1,1,0,2,3,0,1,5.789473684210527,3.333333333333333,0,0,26.341463414634145,0,3,At Risk,1.6238358637072476,0.9413410990893966,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
709328733,Existing Customer,49,F,2,Uneducated,Married,Less than $40K,Blue,37,6,3,3,9723.0,2459,7264.0,0.444,1258,24,1.0,0.253,0,1,0,0,0,4.8,5,Happy with the interest rates.,0,1,0,5,1,4,0,1,7.105263157894736,1.945945945945946,0,0,44.4,0,0,At Risk,2.950777898640894,1.5233948574265426,Stable,Gradual Upsell / Cross-sell; Regular Engagement Notifications; Periodic Rewards,0
788107683,Existing Customer,35,M,4,High School,Married,$40K - $60K,Blue,27,6,2,3,5325.0,1318,4007.0,1.045,1814,43,0.593,0.248,0,1,1,0,4,2.7,3,Experienced a problem with online banking.,3,1,1,3,1,1,0,0,5.964912280701754,4.777777777777778,0,0,18.40909090909091,0,3,Others,0.27605562006666834,1.3201018896639234,Loyal,Referral Programs; Premium Perks; Anniversary / Milestone Gifts,0
713757633,Existing Customer,65,F,0,Unknown,Married,$40K - $60K,Blue,56,3,2,4,7427.0,1303,6124.0,0.61,1596,42,0.909,0.175,0,1,0,0,4,2.9,7,Experienced a problem with online banking.,3,1,0,6,1,1,0,0,5.263157894736842,2.25,0,0,39.06976744186046,0,1,At Risk,3.42049350424609,-0.3161728987946104,At Risk,Retention Discount / Cashback; Personalized Outreach / Call; Loyalty Points Boost,0
